document_name,pipeline_highlight,correction,quality,supposed_cause,context,correct_label
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Sloobush,false_negative,unknown_term,"Blackberry, Blackthorn, Blackthorn-May, Buckthorn, Bullens, Bullies, Bullins, Bullister, Cat's-sloes, Eggpeg Bushes, Hedge Picks, Hedge Speaks, Heg Peg Bushes, Hep, Winter Kecksies, May Blackthorn, Quick Scrog, Skig Slaathorn, Slacen-bush, Slan, Slaunbush, 5 ion, Slone Bloom, Sloobush, Slines, Snag, Snagbush, Winter Picks",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Snag,false_negative,unknown_term,"Blackberry, Blackthorn, Blackthorn-May, Buckthorn, Bullens, Bullies, Bullins, Bullister, Cat's-sloes, Eggpeg Bushes, Hedge Picks, Hedge Speaks, Heg Peg Bushes, Hep, Winter Kecksies, May Blackthorn, Quick Scrog, Skig Slaathorn, Slacen-bush, Slan, Slaunbush, 5 ion, Slone Bloom, Sloobush, Slines, Snag, Snagbush, Winter Picks",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Snagbush,false_negative,unknown_term,"Blackberry, Blackthorn, Blackthorn-May, Buckthorn, Bullens, Bullies, Bullins, Bullister, Cat's-sloes, Eggpeg Bushes, Hedge Picks, Hedge Speaks, Heg Peg Bushes, Hep, Winter Kecksies, May Blackthorn, Quick Scrog, Skig Slaathorn, Slacen-bush, Slan, Slaunbush, 5 ion, Slone Bloom, Sloobush, Slines, Snag, Snagbush, Winter Picks",habitat
2012_Ozgen_Psyllids_Anatolie_translation,Spanioneura ,Spanioneura pechai ,too_narrow,unknown_term,"These species were Cyamophila glycyrrhizae (Becker, 1864), Spanioneura pechai (Klimaszewski &Lodos, 1977), Homotoma ficus (Linnaeus, 1758), Euphyllura straminea Loginova, 1973,Trioza magnisetosa Loginova, 1964, Aphalara grandicula (Gegechkori, 1981), Trioza neglecta Loginova, 1978, Trioza remota Foerster, 1848, Cacopsylla permixta Burckhardt & Hodkinson, 1986, Cacopsylla bidens (Sulc, 1907), Cacopsylla marianne (Baeva, 1966), and Agonoscena pistaciae Burckhardt & Lauterer, 1989",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Spindle,false_negative,unknown_term,"It is found not only by the highway, with Spindle, Maple, Crab, Hawthorn, Cornel, and Elder, but also in the hedgerows, in fields, and in woods",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stalk,false_negative,unknown_term,"vary considerably in form, in the acuteness of the leaf, and in the length of the stalk.",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stalks,false_negative,unknown_term,the stalks solitary or in pairs,habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stamens,false_negative,unknown_term,"The stamens become erect, and bend outwards",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stamens,false_negative,unknown_term,"from the inflection of the stamens toward the centre above the stigma, causing pollen to fall on the latter.",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Stereum,false_negative,unknown_term,"Many larger fungi grow on it: Stereum, Podosphera, Eutypella, Polystigma, Plowrightia, Polyporus, Hypocmis, Entomospo- rium, Corynum, Cladosporium.",taxon
2020_Gjonov_New_records_of_Hemiptera_from_the_Maltese_Islands_Cacopsylla_pruni_Malta_copie,NA,Sternorryncha,false_negative,unknown_term,The Sternorryncha of the Maltese Islands is represented by 99 aphids,taxon
2020_Gjonov_New_records_of_Hemiptera_from_the_Maltese_Islands_Cacopsylla_pruni_Malta_copie,NA,Sternorryncha,false_negative,unknown_term,"Auchenorrhyncha, Heteroptera, Sternorryncha, new records, Mediterranean.",taxon
2020_Gjonov_New_records_of_Hemiptera_from_the_Maltese_Islands_Cacopsylla_pruni_Malta_copie,NA,Sternorryncha,false_negative,unknown_term,"The group is represented by three suborders, Auchenorrhyncha, Heteroptera and Sternorryncha. ",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stone,false_negative,unknown_term,"The fruit is a drupe, the flesh adhering to the stone, round. ",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,stone,false_negative,unknown_term," the three forming the pericarp, the seed being the kernel within the stone.",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,stony ,stony endocarp,too_narrow,unknown_term,"When the carpel becomes the fruit the layers are three, the skin or epicarp, the flesh or mesocarp, and the inner stony endocarp, ",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Syrphide,false_negative,unknown_term,"Syrphide, Muscidae, Bibionid",habitat
2020_Gjonov_New_records_of_Hemiptera_from_the_Maltese_Islands_Cacopsylla_pruni_Malta_copie,Tachycixius pilosus,Tachycixius pilosus (Olivier),false_negative,unknown_term,"Paralimnus phragmitis (Boheman), Reptalus quinquecostatus (Dufour), Tachycixius pilosus (Olivier)",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,Thecla,Thecla pruni,too_narrow,unknown_term,"Otiorhynchus picipes, Monochetus sulcatus, Magdalinus prani, Rhynchites auratus, the Hymenopterous insects Andrena bucephala, Eriocampa adumbrata, Lepidoptera Black — Hairstreak (Thecla pruni), Scarlet T (Callimorpha dominula), Vellow Tail Moth (Liparis auriflua), Grey Dagger (Aeronyata psi), White-lewter Hair- streak (Thecla W. album), Brown Hairstreak (7: detule), Short-cloaked Moth (Nola cucullatella), &c., and the Homopterous Capsus capilZaris",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,Thecla,Thecla W. album,too_narrow,unknown_term,"Otiorhynchus picipes, Monochetus sulcatus, Magdalinus prani, Rhynchites auratus, the Hymenopterous insects Andrena bucephala, Eriocampa adumbrata, Lepidoptera Black — Hairstreak (Thecla pruni), Scarlet T (Callimorpha dominula), Vellow Tail Moth (Liparis auriflua), Grey Dagger (Aeronyata psi), White-lewter Hair- streak (Thecla W. album), Brown Hairstreak (7: detule), Short-cloaked Moth (Nola cucullatella), &c., and the Homopterous Capsus capilZaris",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Tom Thumb Vetchling,false_negative,unknown_term,"Yellow Tar, Yellow Fitchling, Lady’s Fingers, Mouse Pea, Crawpea, Tom Thumb Vetchling. ",habitat
2020_Gjonov_New_records_of_Hemiptera_from_the_Maltese_Islands_Cacopsylla_pruni_Malta_copie,Toya,Toya ibiturca Asche,too_narrow,unknown_term,"Reptalus quinquecostatus (Dufour), Tachycixius pilosus (Olivier) and Toya ibiturca Asche), and a new record for both the suborder Heteroptera (Plea minutissima (Leach)) and the suborder Sternorrhyncha (Planchonia arabidis Signoret).",taxon
2012_Ozgen_Psyllids_Anatolie_translation,Trioza,Trioza magnisetosa,too_narrow,unknown_term,"These species were Cyamophila glycyrrhizae (Becker, 1864), Spanioneura pechai (Klimaszewski &Lodos, 1977), Homotoma ficus (Linnaeus, 1758), Euphyllura straminea Loginova, 1973,Trioza magnisetosa Loginova, 1964, Aphalara grandicula (Gegechkori, 1981), Trioza neglecta Loginova, 1978, Trioza remota Foerster, 1848, Cacopsylla permixta Burckhardt & Hodkinson, 1986, Cacopsylla bidens (Sulc, 1907), Cacopsylla marianne (Baeva, 1966), and Agonoscena pistaciae Burckhardt & Lauterer, 1989",taxon
2012_Ozgen_Psyllids_Anatolie_translation,Trioza,"Trioza magnisetosa Loginova, 1964",too_narrow,unknown_term,"These species were Cyamophila glycyrrhizae (Becker, 1864), Spanioneura pechai (Klimaszewski &Lodos, 1977), Homotoma ficus (Linnaeus, 1758), Euphyllura straminea Loginova, 1973,Trioza magnisetosa Loginova, 1964, Aphalara grandicula (Gegechkori, 1981), Trioza neglecta Loginova, 1978, Trioza remota Foerster, 1848, Cacopsylla permixta Burckhardt & Hodkinson, 1986, Cacopsylla bidens (Sulc, 1907), Cacopsylla marianne (Baeva, 1966), and Agonoscena pistaciae Burckhardt & Lauterer, 1989",taxon
2012_Ozgen_Psyllids_Anatolie_translation,Trioza,Trioza neglecta Loginova,too_narrow,unknown_term,"These species were Cyamophila glycyrrhizae (Becker, 1864), Spanioneura pechai (Klimaszewski &Lodos, 1977), Homotoma ficus (Linnaeus, 1758), Euphyllura straminea Loginova, 1973,Trioza magnisetosa Loginova, 1964, Aphalara grandicula (Gegechkori, 1981), Trioza neglecta Loginova, 1978, Trioza remota Foerster, 1848, Cacopsylla permixta Burckhardt & Hodkinson, 1986, Cacopsylla bidens (Sulc, 1907), Cacopsylla marianne (Baeva, 1966), and Agonoscena pistaciae Burckhardt & Lauterer, 1989",taxon
2012_Ozgen_Psyllids_Anatolie_translation,Trioza,"Trioza neglecta Loginova, 1978",too_narrow,unknown_term,"These species were Cyamophila glycyrrhizae (Becker, 1864), Spanioneura pechai (Klimaszewski &Lodos, 1977), Homotoma ficus (Linnaeus, 1758), Euphyllura straminea Loginova, 1973,Trioza magnisetosa Loginova, 1964, Aphalara grandicula (Gegechkori, 1981), Trioza neglecta Loginova, 1978, Trioza remota Foerster, 1848, Cacopsylla permixta Burckhardt & Hodkinson, 1986, Cacopsylla bidens (Sulc, 1907), Cacopsylla marianne (Baeva, 1966), and Agonoscena pistaciae Burckhardt & Lauterer, 1989",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,undergrowth,false_negative,unknown_term,It forms some part also of the undergrowth in woods and plantations,habitat
1955_Tamanini_Cacopsylla_pruni_Italie_première_identification_translation,Urtica urens,"Urtica urens, Urtica dioica L.",too_narrow,unknown_term,on Urtica urens and dioica L.,taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Vellow Tail Moth,false_negative,unknown_term,"Otiorhynchus picipes, Monochetus sulcatus, Magdalinus prani, Rhynchites auratus, the Hymenopterous insects Andrena bucephala, Eriocampa adumbrata, Lepidoptera Black — Hairstreak (Thecla pruni), Scarlet T (Callimorpha dominula), Vellow Tail Moth (Liparis auriflua), Grey Dagger (Aeronyata psi), White-lewter Hair- streak (Thecla W. album), Brown Hairstreak (7: detule), Short-cloaked Moth (Nola cucullatella), &c., and the Homopterous Capsus capilZaris",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,White-lewter Hairstreak ,false_negative,unknown_term,"Otiorhynchus picipes, Monochetus sulcatus, Magdalinus prani, Rhynchites auratus, the Hymenopterous insects Andrena bucephala, Eriocampa adumbrata, Lepidoptera Black — Hairstreak (Thecla pruni), Scarlet T (Callimorpha dominula), Vellow Tail Moth (Liparis auriflua), Grey Dagger (Aeronyata psi), White-lewter Hair- streak (Thecla W. album), Brown Hairstreak (7: detule), Short-cloaked Moth (Nola cucullatella), &c., and the Homopterous Capsus capilZaris",taxon
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,flowers,wild flowers,too_narrow,unknown_term,It is one of the earliest wild flowers in March and April.,habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Winter Kecksies,false_negative,unknown_term,"Blackberry, Blackthorn, Blackthorn-May, Buckthorn, Bullens, Bullies, Bullins, Bullister, Cat's-sloes, Eggpeg Bushes, Hedge Picks, Hedge Speaks, Heg Peg Bushes, Hep, Winter Kecksies, May Blackthorn, Quick Scrog, Skig Slaathorn, Slacen-bush, Slan, Slaunbush, 5 ion, Slone Bloom, Sloobush, Slines, Snag, Snagbush, Winter Picks",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Winter Picks,false_negative,unknown_term,"Blackberry, Blackthorn, Blackthorn-May, Buckthorn, Bullens, Bullies, Bullins, Bullister, Cat's-sloes, Eggpeg Bushes, Hedge Picks, Hedge Speaks, Heg Peg Bushes, Hep, Winter Kecksies, May Blackthorn, Quick Scrog, Skig Slaathorn, Slacen-bush, Slan, Slaunbush, 5 ion, Slone Bloom, Sloobush, Slines, Snag, Snagbush, Winter Picks",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Yellow Fitchling,false_negative,unknown_term,"Yellow Tar, Yellow Fitchling, Lady’s Fingers, Mouse Pea, Crawpea, Tom Thumb Vetchling. ",habitat
1919_Horwood_blackthorn_Cacopsylla_pruni_UK_translation,NA,Yellow Tar,false_negative,unknown_term,"Yellow Tar, Yellow Fitchling, Lady’s Fingers, Mouse Pea, Crawpea, Tom Thumb Vetchling. ",habitat
